method,seed,phase,epoch,metric,value
vdn,20262021,source_model,145,optimizer_steps,1999
vdn,20262021,source_model,145,samples,16000
vdn,20262021,source_model,145,skipped_optimizer_steps,1
vdn,20262021,source_model,145,unique_training_images,16000
vdn,20262021,source_model,145,vector_loss,0.0002413738375403227
vdn,20262021,source_model,145,vector_weight,0.7236180904522613
vdn,20262021,source_model,146,heatmap_loss,2.682762986069065e-05
vdn,20262021,source_model,146,image_condition_rows,16000
vdn,20262021,source_model,146,loss,0.0001990898433991788
vdn,20262021,source_model,146,optimizer_steps,1999
vdn,20262021,source_model,146,samples,16000
vdn,20262021,source_model,146,skipped_optimizer_steps,1
vdn,20262021,source_model,146,unique_training_images,16000
vdn,20262021,source_model,146,vector_loss,0.00023641503023600307
vdn,20262021,source_model,146,vector_weight,0.7286432160804021
vdn,20262021,source_model,147,heatmap_loss,2.6805149996334877e-05
vdn,20262021,source_model,147,image_condition_rows,16000
vdn,20262021,source_model,147,loss,0.00020354078127820686
vdn,20262021,source_model,147,optimizer_steps,2000
vdn,20262021,source_model,147,samples,16000
vdn,20262021,source_model,147,skipped_optimizer_steps,0
vdn,20262021,source_model,147,unique_training_images,16000
vdn,20262021,source_model,147,vector_loss,0.00024089309083433362
vdn,20262021,source_model,147,vector_weight,0.7336683417085427
vdn,20262021,source_model,148,heatmap_loss,2.6759487781191638e-05
vdn,20262021,source_model,148,image_condition_rows,16000
vdn,20262021,source_model,148,loss,0.00019950405331928777
vdn,20262021,source_model,148,optimizer_steps,1999
vdn,20262021,source_model,148,samples,16000
vdn,20262021,source_model,148,skipped_optimizer_steps,1
vdn,20262021,source_model,148,unique_training_images,16000
vdn,20262021,source_model,148,vector_loss,0.00023385148379952625
vdn,20262021,source_model,148,vector_weight,0.7386934673366834
vdn,20262021,source_model,149,heatmap_loss,2.6568052608809013e-05
vdn,20262021,source_model,149,image_condition_rows,16000
vdn,20262021,source_model,149,loss,0.00019849256679253813
vdn,20262021,source_model,149,optimizer_steps,2000
vdn,20262021,source_model,149,samples,16000
vdn,20262021,source_model,149,skipped_optimizer_steps,0
vdn,20262021,source_model,149,unique_training_images,16000
vdn,20262021,source_model,149,vector_loss,0.00023116878042924328
vdn,20262021,source_model,149,vector_weight,0.7437185929648241
vdn,20262021,source_model,150,heatmap_loss,2.672451589296543e-05
vdn,20262021,source_model,150,image_condition_rows,16000
vdn,20262021,source_model,150,loss,0.00019790765198422379
vdn,20262021,source_model,150,optimizer_steps,1998
vdn,20262021,source_model,150,samples,16000
vdn,20262021,source_model,150,skipped_optimizer_steps,2
vdn,20262021,source_model,150,unique_training_images,16000
vdn,20262021,source_model,150,vector_loss,0.00022862714293705723
vdn,20262021,source_model,150,vector_weight,0.7487437185929648
vdn,20262021,source_model,151,heatmap_loss,2.7009982756226236e-05
vdn,20262021,source_model,151,image_condition_rows,16000
vdn,20262021,source_model,151,loss,0.00020239907788072742
vdn,20262021,source_model,151,optimizer_steps,1999
vdn,20262021,source_model,151,samples,16000
vdn,20262021,source_model,151,skipped_optimizer_steps,1
vdn,20262021,source_model,151,unique_training_images,16000
vdn,20262021,source_model,151,vector_loss,0.0002326828607635889
vdn,20262021,source_model,151,vector_weight,0.7537688442211056
vdn,20262021,source_model,152,heatmap_loss,2.6040126445423083e-05
vdn,20262021,source_model,152,image_condition_rows,16000
vdn,20262021,source_model,152,loss,0.00020135386079846285
vdn,20262021,source_model,152,optimizer_steps,2000
vdn,20262021,source_model,152,samples,16000
vdn,20262021,source_model,152,skipped_optimizer_steps,0
vdn,20262021,source_model,152,unique_training_images,16000
vdn,20262021,source_model,152,vector_loss,0.00023104260884883844
vdn,20262021,source_model,152,vector_weight,0.7587939698492462
vdn,20262021,source_model,153,heatmap_loss,2.6362511982370053e-05
vdn,20262021,source_model,153,image_condition_rows,16000
vdn,20262021,source_model,153,loss,0.00019914967416252694
vdn,20262021,source_model,153,optimizer_steps,2000
vdn,20262021,source_model,153,samples,16000
vdn,20262021,source_model,153,skipped_optimizer_steps,0
vdn,20262021,source_model,153,unique_training_images,16000
vdn,20262021,source_model,153,vector_loss,0.00022621476992867428
vdn,20262021,source_model,153,vector_weight,0.7638190954773869
vdn,20262021,source_model,154,heatmap_loss,2.6071066129361496e-05
vdn,20262021,source_model,154,image_condition_rows,16000
vdn,20262021,source_model,154,loss,0.00020266877592757738
vdn,20262021,source_model,154,optimizer_steps,1999
vdn,20262021,source_model,154,samples,16000
vdn,20262021,source_model,154,skipped_optimizer_steps,1
vdn,20262021,source_model,154,unique_training_images,16000
vdn,20262021,source_model,154,vector_loss,0.00022969243826059937
vdn,20262021,source_model,154,vector_weight,0.7688442211055276
vdn,20262021,source_model,155,heatmap_loss,2.5639285511488197e-05
vdn,20262021,source_model,155,image_condition_rows,16000
vdn,20262021,source_model,155,loss,0.00019982672690366598
vdn,20262021,source_model,155,optimizer_steps,2000
vdn,20262021,source_model,155,samples,16000
vdn,20262021,source_model,155,skipped_optimizer_steps,0
vdn,20262021,source_model,155,unique_training_images,16000
vdn,20262021,source_model,155,vector_loss,0.00022508637201690363
vdn,20262021,source_model,155,vector_weight,0.7738693467336684
vdn,20262021,source_model,156,heatmap_loss,2.622153209586031e-05
vdn,20262021,source_model,156,image_condition_rows,16000
vdn,20262021,source_model,156,loss,0.00020215925439470085
vdn,20262021,source_model,156,optimizer_steps,1999
vdn,20262021,source_model,156,samples,16000
vdn,20262021,source_model,156,skipped_optimizer_steps,1
vdn,20262021,source_model,156,unique_training_images,16000
vdn,20262021,source_model,156,vector_loss,0.0002258813297623874
vdn,20262021,source_model,156,vector_weight,0.7788944723618091
vdn,20262021,source_model,157,heatmap_loss,2.6022106510936283e-05
vdn,20262021,source_model,157,image_condition_rows,16000
vdn,20262021,source_model,157,loss,0.00020182744989369895
vdn,20262021,source_model,157,optimizer_steps,1998
vdn,20262021,source_model,157,samples,16000
vdn,20262021,source_model,157,skipped_optimizer_steps,2
vdn,20262021,source_model,157,unique_training_images,16000
vdn,20262021,source_model,157,vector_loss,0.00022426451555566018
vdn,20262021,source_model,157,vector_weight,0.7839195979899497
vdn,20262021,source_model,158,heatmap_loss,2.5771341776589907e-05
vdn,20262021,source_model,158,image_condition_rows,16000
vdn,20262021,source_model,158,loss,0.00020037485003967959
vdn,20262021,source_model,158,optimizer_steps,2000
vdn,20262021,source_model,158,samples,16000
vdn,20262021,source_model,158,skipped_optimizer_steps,0
vdn,20262021,source_model,158,unique_training_images,16000
vdn,20262021,source_model,158,vector_loss,0.0002213127273171267
vdn,20262021,source_model,158,vector_weight,0.7889447236180904
vdn,20262021,source_model,159,heatmap_loss,2.6239967952960796e-05
vdn,20262021,source_model,159,image_condition_rows,16000
vdn,20262021,source_model,159,loss,0.0002055070858700674
vdn,20262021,source_model,159,optimizer_steps,1999
vdn,20262021,source_model,159,samples,16000
vdn,20262021,source_model,159,skipped_optimizer_steps,1
vdn,20262021,source_model,159,unique_training_images,16000
vdn,20262021,source_model,159,vector_loss,0.00022578579432843072
vdn,20262021,source_model,159,vector_weight,0.7939698492462312
vdn,20262021,source_model,160,heatmap_loss,2.5621264016763236e-05
vdn,20262021,source_model,160,image_condition_rows,16000
vdn,20262021,source_model,160,loss,0.0002020723953532979
vdn,20262021,source_model,160,optimizer_steps,1999
vdn,20262021,source_model,160,samples,16000
vdn,20262021,source_model,160,skipped_optimizer_steps,1
vdn,20262021,source_model,160,unique_training_images,16000
vdn,20262021,source_model,160,vector_loss,0.00022084135737236466
vdn,20262021,source_model,160,vector_weight,0.7989949748743719
vdn,20262021,source_model,161,heatmap_loss,2.5691954769968106e-05
vdn,20262021,source_model,161,image_condition_rows,16000
vdn,20262021,source_model,161,loss,0.00020190925626411627
vdn,20262021,source_model,161,optimizer_steps,2000
vdn,20262021,source_model,161,samples,16000
vdn,20262021,source_model,161,skipped_optimizer_steps,0
vdn,20262021,source_model,161,unique_training_images,16000
vdn,20262021,source_model,161,vector_loss,0.00021917026656365123
vdn,20262021,source_model,161,vector_weight,0.8040201005025126
vdn,20262021,source_model,162,heatmap_loss,2.5623019904969625e-05
vdn,20262021,source_model,162,image_condition_rows,16000
vdn,20262021,source_model,162,loss,0.00020413984205106317
vdn,20262021,source_model,162,optimizer_steps,1999
vdn,20262021,source_model,162,samples,16000
vdn,20262021,source_model,162,skipped_optimizer_steps,1
vdn,20262021,source_model,162,unique_training_images,16000
vdn,20262021,source_model,162,vector_loss,0.000220651218990497
vdn,20262021,source_model,162,vector_weight,0.8090452261306532
vdn,20262021,source_model,163,heatmap_loss,2.5869099113606353e-05
vdn,20262021,source_model,163,image_condition_rows,16000
vdn,20262021,source_model,163,loss,0.00020525394069272805
vdn,20262021,source_model,163,optimizer_steps,1999
vdn,20262021,source_model,163,samples,16000
vdn,20262021,source_model,163,skipped_optimizer_steps,1
vdn,20262021,source_model,163,unique_training_images,16000
vdn,20262021,source_model,163,vector_loss,0.00022035545520884624
vdn,20262021,source_model,163,vector_weight,0.8140703517587939
vdn,20262021,source_model,164,heatmap_loss,2.5781221991337587e-05
vdn,20262021,source_model,164,image_condition_rows,16000
vdn,20262021,source_model,164,loss,0.00020858345724855099
vdn,20262021,source_model,164,optimizer_steps,2000
vdn,20262021,source_model,164,samples,16000
vdn,20262021,source_model,164,skipped_optimizer_steps,0
vdn,20262021,source_model,164,unique_training_images,16000
vdn,20262021,source_model,164,vector_loss,0.00022317573059672214
vdn,20262021,source_model,164,vector_weight,0.8190954773869347
vdn,20262021,source_model,165,heatmap_loss,2.5465305822763185e-05
vdn,20262021,source_model,165,image_condition_rows,16000
vdn,20262021,source_model,165,loss,0.00020385591757349176
vdn,20262021,source_model,165,optimizer_steps,2000
vdn,20262021,source_model,165,samples,16000
vdn,20262021,source_model,165,skipped_optimizer_steps,0
vdn,20262021,source_model,165,unique_training_images,16000
vdn,20262021,source_model,165,vector_loss,0.00021646178474111366
vdn,20262021,source_model,165,vector_weight,0.8241206030150754
vdn,20262021,source_model,166,heatmap_loss,2.5147467770011644e-05
vdn,20262021,source_model,166,image_condition_rows,16000
vdn,20262021,source_model,166,loss,0.00019974674128525293
vdn,20262021,source_model,166,optimizer_steps,1999
vdn,20262021,source_model,166,samples,16000
vdn,20262021,source_model,166,skipped_optimizer_steps,1
vdn,20262021,source_model,166,unique_training_images,16000
vdn,20262021,source_model,166,vector_loss,0.0002105773050927837
vdn,20262021,source_model,166,vector_weight,0.8291457286432161
vdn,20262021,source_model,167,heatmap_loss,2.5818031045446334e-05
vdn,20262021,source_model,167,image_condition_rows,16000
vdn,20262021,source_model,167,loss,0.00020933685758245702
vdn,20262021,source_model,167,optimizer_steps,1999
vdn,20262021,source_model,167,samples,16000
vdn,20262021,source_model,167,skipped_optimizer_steps,1
vdn,20262021,source_model,167,unique_training_images,16000
vdn,20262021,source_model,167,vector_loss,0.0002200014781135451
vdn,20262021,source_model,167,vector_weight,0.8341708542713567
vdn,20262021,source_model,168,heatmap_loss,2.6118058494262185e-05
vdn,20262021,source_model,168,image_condition_rows,16000
vdn,20262021,source_model,168,loss,0.0002131645230610957
vdn,20262021,source_model,168,optimizer_steps,1999
vdn,20262021,source_model,168,samples,16000
vdn,20262021,source_model,168,skipped_optimizer_steps,1
vdn,20262021,source_model,168,unique_training_images,16000
vdn,20262021,source_model,168,vector_loss,0.00022288770635850596
vdn,20262021,source_model,168,vector_weight,0.8391959798994975
vdn,20262021,source_model,169,heatmap_loss,2.5037039654307593e-05
vdn,20262021,source_model,169,image_condition_rows,16000
vdn,20262021,source_model,169,loss,0.00020320438068347358
vdn,20262021,source_model,169,optimizer_steps,2000
vdn,20262021,source_model,169,samples,16000
vdn,20262021,source_model,169,skipped_optimizer_steps,0
vdn,20262021,source_model,169,unique_training_images,16000
vdn,20262021,source_model,169,vector_loss,0.00021104345518415359
vdn,20262021,source_model,169,vector_weight,0.8442211055276382
vdn,20262021,source_model,170,heatmap_loss,2.5258662697751788e-05
vdn,20262021,source_model,170,image_condition_rows,16000
vdn,20262021,source_model,170,loss,0.00021047602567978173
vdn,20262021,source_model,170,optimizer_steps,1998
vdn,20262021,source_model,170,samples,16000
vdn,20262021,source_model,170,skipped_optimizer_steps,2
vdn,20262021,source_model,170,unique_training_images,16000
vdn,20262021,source_model,170,vector_loss,0.00021809619098257826
vdn,20262021,source_model,170,vector_weight,0.8492462311557789
vdn,20262021,source_model,171,heatmap_loss,2.4825309095376725e-05
vdn,20262021,source_model,171,image_condition_rows,16000
vdn,20262021,source_model,171,loss,0.00020635572386163404
vdn,20262021,source_model,171,optimizer_steps,2000
vdn,20262021,source_model,171,samples,16000
vdn,20262021,source_model,171,skipped_optimizer_steps,0
vdn,20262021,source_model,171,unique_training_images,16000
vdn,20262021,source_model,171,vector_loss,0.00021249736898039373
vdn,20262021,source_model,171,vector_weight,0.8542713567839196
vdn,20262021,source_model,172,heatmap_loss,2.5170364729206084e-05
vdn,20262021,source_model,172,image_condition_rows,16000
vdn,20262021,source_model,172,loss,0.0002091189137809124
vdn,20262021,source_model,172,optimizer_steps,2000
vdn,20262021,source_model,172,samples,16000
vdn,20262021,source_model,172,skipped_optimizer_steps,0
vdn,20262021,source_model,172,unique_training_images,16000
vdn,20262021,source_model,172,vector_loss,0.00021406877448384875
vdn,20262021,source_model,172,vector_weight,0.8592964824120602
vdn,20262021,source_model,173,heatmap_loss,2.5078683278252357e-05
vdn,20262021,source_model,173,image_condition_rows,16000
vdn,20262021,source_model,173,loss,0.00020729678441784927
vdn,20262021,source_model,173,optimizer_steps,1999
vdn,20262021,source_model,173,samples,16000
vdn,20262021,source_model,173,skipped_optimizer_steps,1
vdn,20262021,source_model,173,unique_training_images,16000
vdn,20262021,source_model,173,vector_loss,0.00021082210985423443
vdn,20262021,source_model,173,vector_weight,0.864321608040201
vdn,20262021,source_model,174,heatmap_loss,2.5671341387464964e-05
vdn,20262021,source_model,174,image_condition_rows,16000
vdn,20262021,source_model,174,loss,0.00021567100488891812
vdn,20262021,source_model,174,optimizer_steps,1999
vdn,20262021,source_model,174,samples,16000
vdn,20262021,source_model,174,skipped_optimizer_steps,1
