family,method,dataset,seed,scope,images,rows,groups,nmae_pct_fs,acc_at_2_pct,acc_at_5_pct,coverage_pct,failures
sarn_v2,resnet18,industrial,20262021,all_conditions,1395,8370,52,19.498771522151483,14.743130227001194,34.348864994026286,100.0,0
sarn_v2,resnet18,industrial,20262021,clean,1395,1395,52,17.990260562208462,16.989247311827956,38.63799283154122,100.0,0
sarn_v2,resnet18,industrial,20262021,blur_moderate,1395,1395,52,18.062013850977095,17.275985663082437,37.992831541218635,100.0,0
sarn_v2,resnet18,industrial,20262021,blur_severe,1395,1395,52,18.662197441746756,16.989247311827956,37.41935483870968,100.0,0
sarn_v2,resnet18,industrial,20262021,perspective_moderate,1395,1395,52,18.887791570991705,15.125448028673835,35.842293906810035,100.0,0
sarn_v2,resnet18,industrial,20262021,perspective_severe,1395,1395,52,20.57900828156349,11.75627240143369,30.32258064516129,100.0,0
sarn_v2,resnet18,industrial,20262021,combined_severe,1395,1395,52,22.81135742542137,10.32258064516129,25.878136200716845,100.0,0
sarn_v2,resnet18,industrial,20262021,perspective_pair,1395,2790,52,19.733399926277595,13.440860215053762,33.08243727598567,100.0,0
sarn_v2,resnet18,industrial,20262021,projective_three,1395,4185,52,20.759385759325518,12.401433691756273,30.681003584229387,100.0,0
main,resnet18,syncg,20262022,all_conditions,4000,24000,145,2.451564725488633,70.68333333333334,86.0375,100.0,0
main,resnet18,syncg,20262022,clean,4000,4000,145,0.6188532202642107,95.675,99.02499999999999,100.0,0
main,resnet18,syncg,20262022,blur_moderate,4000,4000,145,0.620309784443057,95.65,99.0,100.0,0
main,resnet18,syncg,20262022,blur_severe,4000,4000,145,0.6405702910016022,95.075,98.875,100.0,0
main,resnet18,syncg,20262022,perspective_moderate,4000,4000,145,1.7267132786103645,73.925,96.125,100.0,0
main,resnet18,syncg,20262022,perspective_severe,4000,4000,145,5.358345165009477,32.550000000000004,62.625,100.0,0
main,resnet18,syncg,20262022,combined_severe,4000,4000,145,5.744596613603088,31.225,60.575,100.0,0
main,resnet18,syncg,20262022,perspective_pair,4000,8000,145,3.542529221809921,53.237500000000004,79.375,100.0,0
main,resnet18,syncg,20262022,projective_three,4000,12000,145,4.276551685740977,45.9,73.10833333333333,100.0,0
sarn_v2,resnet18,syncg,20262022,all_conditions,4000,24000,145,1.3522594878090588,80.13333333333334,95.43333333333334,100.0,0
sarn_v2,resnet18,syncg,20262022,clean,4000,4000,145,0.6188532202642107,95.675,99.02499999999999,100.0,0
sarn_v2,resnet18,syncg,20262022,blur_moderate,4000,4000,145,0.620309784443057,95.65,99.0,100.0,0
sarn_v2,resnet18,syncg,20262022,blur_severe,4000,4000,145,0.6405702910016022,95.075,98.875,100.0,0
sarn_v2,resnet18,syncg,20262022,perspective_moderate,4000,4000,145,1.2806322240739827,82.27499999999999,98.175,100.0,0
sarn_v2,resnet18,syncg,20262022,perspective_severe,4000,4000,145,2.4252842363704707,56.474999999999994,89.0,100.0,0
sarn_v2,resnet18,syncg,20262022,combined_severe,4000,4000,145,2.527907170701028,55.65,88.52499999999999,100.0,0
sarn_v2,resnet18,syncg,20262022,perspective_pair,4000,8000,145,1.8529582302222267,69.375,93.5875,100.0,0
sarn_v2,resnet18,syncg,20262022,projective_three,4000,12000,145,2.077941210381827,64.8,91.9,100.0,0
main,resnet18,rf100,20262022,all_conditions,151,906,35,8.06006012523337,29.249448123620308,53.75275938189845,100.0,0
main,resnet18,rf100,20262022,clean,151,151,35,5.715295006915983,42.384105960264904,70.86092715231787,100.0,0
main,resnet18,rf100,20262022,blur_moderate,151,151,35,5.674751489352539,43.04635761589404,73.50993377483444,100.0,0
main,resnet18,rf100,20262022,blur_severe,151,151,35,5.700196429816079,41.05960264900662,75.49668874172185,100.0,0
main,resnet18,rf100,20262022,perspective_moderate,151,151,35,7.093776052142732,29.13907284768212,49.668874172185426,100.0,0
main,resnet18,rf100,20262022,perspective_severe,151,151,35,11.76775554435998,9.271523178807946,25.82781456953642,100.0,0
main,resnet18,rf100,20262022,combined_severe,151,151,35,12.408586228812915,10.596026490066226,27.1523178807947,100.0,0
main,resnet18,rf100,20262022,perspective_pair,151,302,35,9.430765798251356,19.205298013245034,37.74834437086093,100.0,0
main,resnet18,rf100,20262022,projective_three,151,453,35,10.423372608438543,16.335540838852097,34.216335540838855,100.0,0
sarn_v2,resnet18,rf100,20262022,all_conditions,151,906,35,6.504980086576351,34.65783664459161,65.01103752759381,100.0,0
sarn_v2,resnet18,rf100,20262022,clean,151,151,35,5.715295006915983,42.384105960264904,70.86092715231787,100.0,0
sarn_v2,resnet18,rf100,20262022,blur_moderate,151,151,35,5.674751489352539,43.04635761589404,73.50993377483444,100.0,0
sarn_v2,resnet18,rf100,20262022,blur_severe,151,151,35,5.700196429816079,41.05960264900662,75.49668874172185,100.0,0
